,f__Acetivibrionaceae,f__Acetobacteraceae,f__Acidaminococcaceae,f__Actinomycetaceae,f__Acutalibacteraceae,f__Aerococcaceae,f__Aeromonadaceae,f__Akkermansiaceae,f__Alteromonadaceae,f__Amphibacillaceae,f__Anaerofustaceae,f__Anaeroplasmataceae,f__Anaerotignaceae,f__Anaerovoracaceae,f__Anoxybacillaceae,f__Arcobacteraceae,f__Atopobiaceae,f__BX7,f__Bacillaceae,f__Bacillaceae_B,f__Bacillaceae_C,f__Bacillaceae_D,f__Bacillaceae_G,f__Bacillaceae_H,f__Bacillaceae_I,f__Bacillaceae_L,f__Bacteroidaceae,f__Barnesiellaceae,f__Beijerinckiaceae,f__Bifidobacteriaceae,f__Borkfalkiaceae,f__Brachyspiraceae,f__Brevibacillaceae,f__Brevibacteriaceae,f__Bryobacteraceae,f__Burkholderiaceae,f__Butyricicoccaceae,f__CAG-138,f__CAG-239,f__CAG-272,f__CAG-274,f__CAG-288,f__CAG-312,f__CAG-313,f__CAG-314,f__CAG-382,f__CAG-449,f__CAG-508,f__CAG-552,f__CAG-74,f__CAG-826,f__CAG-917,f__CAG-977,f__CAIPTA01,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Cellulomonadaceae,f__Cellulosilyticaceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Coprobacteraceae,f__Coriobacteriaceae,f__DSM-1321,f__DSM-18226,f__Dehalobacteriaceae,f__Deinococcaceae,f__Dermabacteraceae,f__Dermatophilaceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dialisteraceae,f__Domibacillaceae,f__Dysgonomonadaceae,f__Eggerthellaceae,f__Egibacteraceae,f__Elusimicrobiaceae,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelatoclostridiaceae,f__Erysipelotrichaceae,f__Eubacteriaceae,f__Fastidiosipilaceae,f__Filifactoraceae,f__Flavobacteriaceae,f__Frankiaceae,f__Fusobacteriaceae,f__GCA-900066905,f__GWF2-45-14,f__Gastranaerophilaceae,f__Gemellaceae,f__Halomonadaceae,f__Heliobacteriaceae,f__JACDCH01,f__Jeotgalibacillaceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__MARSEILLE-P3954,f__Marinifilaceae,f__Massilibacillaceae,f__Megasphaeraceae,f__Methanobacteriaceae,f__Methanomassiliicoccaceae,f__Methanomethylophilaceae,f__Methylophilaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Microcoleaceae,f__Monoglobaceae,f__Moraxellaceae,f__Muribaculaceae,f__Mycobacteriaceae,f__Mycoplasmoidaceae,f__NSJ-53,f__Negativicoccaceae,f__Neisseriaceae,f__Nitrososphaeraceae,f__Nocardioidaceae,f__Opitutaceae,f__Oscillospiraceae,f__Paenibacillaceae,f__Paludibacteraceae,f__Pasteurellaceae,f__Peptoniphilaceae,f__Peptostreptococcaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pyrinomonadaceae,f__QAKW01,f__Rhizobiaceae,f__Rhizobiaceae_A,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rikenellaceae,f__Rubrobacteraceae,f__Ruminococcaceae,f__SK-Y3,f__Saccharimonadaceae,f__Salinicoccaceae,f__Salisediminibacteriaceae,f__Selenomonadaceae,f__Shewanellaceae,f__Solirubrobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Streptomycetaceae,f__Streptosporangiaceae,f__Succinivibrionaceae,f__Synergistaceae,f__Syntrophomonadaceae,f__TK06,f__Tannerellaceae,f__Thermaceae,f__Thermicanaceae,f__Turicibacteraceae,f__UBA10450,f__UBA1067,f__UBA1381,f__UBA1390,f__UBA1407,f__UBA1820,f__UBA1829,f__UBA660,f__UBA932,f__UMGS1810,f__Vagococcaceae,f__Veillonellaceae,f__Vibrionaceae,f__Victivallaceae,f__WHSQ01,f__Weeksellaceae,f__X112,f__Xanthobacteraceae,f__Xanthomonadaceae
10317.000028258,0,0,88,87,1132,9,0,13,0,0,0,0,19,73,0,0,0,0,0,0,0,0,0,0,0,0,2748,124,0,401,0,0,0,0,0,78,24,72,100,10,33,0,4,0,0,2,0,327,0,392,0,0,0,0,175,0,2,0,0,0,0,0,16,0,48,0,0,0,0,0,0,25,0,16,0,0,9,0,0,0,0,134,273,0,3,0,0,0,18,0,0,0,0,0,0,0,0,4440,374,0,0,24,14,0,64,0,0,0,0,0,0,0,0,4,234,0,0,7,0,0,0,0,397,0,0,13,1969,23,0,293,0,0,0,0,0,0,0,0,265,0,2804,0,0,0,0,0,0,0,0,0,13,41,0,0,0,0,0,0,233,0,0,17,0,0,17,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0
10317.000069085,0,0,0,213,0,289,0,0,0,0,0,0,0,37,0,0,127,0,0,0,0,0,0,0,0,0,9250,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,34,0,2574,0,0,0,138,0,0,0,0,572,0,908,0,0,0,138,0,0,0,0,0,687,0,0,0,0,16,0,0,0,5182,0,0,0,0,0,8,5215,19,47,0,605,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5786,0,0,0,50,94,0,0
10317.000031876,0,0,55,0,79,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4660,18,0,0,0,0,0,0,0,92,77,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,17,0,0,0,0,5,0,0,0,78,64,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,80,0,7,0,2,0,0,0,0,0,0,0,0,99,0,1389,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,108,0,0,16,0,0,35,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
10317.000002863,0,0,0,2,1242,0,0,35,0,0,0,0,78,50,0,0,0,0,0,0,0,0,0,0,0,0,811,75,0,47,0,0,0,0,0,54,73,57,186,10,0,0,0,0,0,0,0,168,0,155,0,0,0,0,0,0,0,0,0,0,0,2,8,0,23,0,0,0,0,0,0,89,0,948,0,0,22,0,0,0,0,153,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4171,30,0,0,5,0,0,0,0,0,0,0,0,0,74,0,0,10,0,0,0,0,0,0,0,1032,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,105,0,3202,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,86,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10317.000043218,0,0,166,0,432,0,0,2206,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,4834,0,0,2,0,0,0,0,0,29,59,598,48,10,23,5,0,21,28,2,0,472,0,101,2,0,0,0,0,0,0,0,0,0,0,0,3,53,15,93,6,0,0,0,0,0,0,0,0,0,16,0,0,0,3,93,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2172,0,0,0,27,0,0,38,0,0,0,0,0,0,0,81,47,0,0,0,0,0,0,0,0,916,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,574,4,1388,0,0,0,0,0,0,0,0,0,0,6,0,0,0,76,0,0,670,0,0,0,0,0,10,0,0,17,0,200,0,0,0,0,0,0,0,70,0,0,0
10317.000030016,0,0,198,0,70,0,0,21,0,0,0,184,108,7,0,0,0,0,0,0,0,0,0,0,0,0,4041,47,0,0,0,0,0,0,0,177,46,0,3,8,0,0,0,0,0,0,0,156,0,123,0,0,0,0,4,0,0,0,0,0,0,3,12,8,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2781,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,361,0,1616,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,271,0,0,0,0,0,9,0,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0
10317.000042651,0,0,0,0,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,253,0,0,1513,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,387,0,0,99,0,0,0,11,133,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5955,1947,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,39,0,0,0,0,74,0,0,22,120,149,0,0,0,0,0,0,0,0,0,0,0,0,5671,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,181,0,0,145,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0
10317.000052029,0,0,149,5,226,0,0,581,0,0,0,0,667,113,0,0,0,0,0,0,0,70,0,0,0,0,24585,954,0,9,26,0,0,0,0,123,90,14,0,3,0,0,0,0,0,0,0,5,8,213,0,0,0,0,0,0,0,0,0,0,0,6,5,0,57,0,0,0,0,0,0,217,0,5,0,0,111,0,0,0,58,397,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8756,0,0,0,169,0,0,0,0,0,0,0,17,0,0,11,2,54,0,0,0,7,0,0,0,1490,0,0,21,10,201,0,5,0,5,0,0,0,0,0,0,6881,0,6523,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1814,0,0,11,0,0,0,5,0,0,0,0,0,0,0,21,0,0,0,0,0,4,8
10317.000014649,0,0,21,0,199,0,0,73,0,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0,3824,248,0,0,8,0,0,0,0,214,14,144,683,20,0,0,0,246,22,0,0,405,11,31,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,4,0,0,0,0,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087,4,0,0,145,0,0,0,6,0,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,516,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,1807,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,27,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
10317.000012397,0,0,0,0,15,0,0,533,0,0,0,0,70,91,0,0,0,0,0,0,0,0,0,0,0,0,4662,0,0,0,0,0,0,0,0,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,48,0,0,3,0,0,0,24,55,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000027236,0,0,108,0,175,0,0,24,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,5537,216,0,17,0,0,0,0,0,96,11,76,101,22,29,0,0,53,67,0,0,269,3,48,0,178,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,47,0,60,0,0,0,0,0,0,4,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,373,0,1320,0,0,0,0,0,0,0,0,0,0,35,0,0,0,3,0,0,251,0,0,0,0,0,36,3,0,0,42,18,0,0,0,2,0,7,0,0,0,0,0
10317.000009648,0,0,354,0,2954,0,0,40,0,0,0,0,31,32,0,0,0,0,0,0,0,0,0,0,0,0,9258,562,0,37,0,0,0,0,0,74,40,0,94,0,100,0,11,0,0,0,0,467,2,66,0,0,0,0,0,0,0,0,0,0,0,0,0,52,28,0,0,0,0,0,0,204,0,0,0,0,3,0,0,0,31,32,3,0,0,0,0,0,0,0,0,89,0,0,0,0,0,3060,0,0,0,450,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,750,0,0,2,4,7,0,0,0,0,0,0,0,0,0,0,1089,0,2821,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,822,0,0,0,0,0,19,0,0,3,0,103,0,0,0,0,0,15,0,0,0,0,3
10317.000002588,0,0,0,0,311,0,0,342,0,0,2,0,80,14,0,0,0,0,0,0,0,0,0,0,0,0,3391,49,0,445,3,0,0,0,0,181,42,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,259,0,28,11,0,0,0,45,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504,6,0,0,0,0,190,0,0,0,0,0,0,0,22,0,0,19,0,0,4,0,0,0,0,482,0,0,0,14,14,0,0,0,0,0,0,0,0,0,9,0,0,3954,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
10317.000023217,0,0,71,5,2245,0,0,738,0,0,0,216,60,48,0,0,0,0,0,0,0,0,0,0,0,0,5046,53,0,390,0,0,0,0,0,355,26,52,525,27,0,22,17,9,3,0,15,959,0,554,0,0,0,0,5,0,0,0,0,0,0,0,91,17,0,0,0,0,0,0,0,16,0,32,0,0,35,0,0,0,0,70,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,5802,0,0,0,127,0,0,0,0,0,0,0,0,0,2,0,1875,0,0,0,0,0,0,0,0,1107,0,0,30,30,41,0,3,0,0,0,0,0,0,0,0,780,0,8588,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,632,0,0,0,0,0,2,0,0,0,0,571,0,0,0,5,0,4,0,0,0,25,0
10317.000029354,0,0,0,4,560,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9195,0,0,1784,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,453,0,7,0,0,0,0,0,0,0,0,0,0,0,0,166,8,85,0,0,0,0,0,0,45,0,1389,0,0,17,0,0,0,0,64,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6191,17,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,72,0,0,2,0,0,0,0,146,0,0,156,32,491,0,10,0,8,0,0,0,0,0,0,258,0,10166,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,339,0,0,89,0,0,52,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
10317.000033753,0,0,12,2,96,0,0,2902,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3532,234,0,5,0,0,0,0,0,166,7,73,38,4,0,0,0,0,2,0,0,169,0,106,0,0,0,0,0,0,0,0,0,0,0,0,894,31,0,0,0,0,0,0,0,118,0,8,0,0,0,0,0,0,2,4,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,263,0,3,0,53,0,0,17,0,0,0,0,0,0,0,6,8,0,0,0,0,6,0,0,0,384,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,47,0,157,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,170,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,2,0,0,0
10317.000032972,0,0,116,3,867,0,0,3,0,0,0,26,20,34,0,0,0,0,0,0,0,0,0,0,0,0,1590,63,0,59,2,0,0,0,0,45,80,0,93,3,0,0,0,0,0,0,0,72,0,108,0,0,0,0,0,0,0,0,0,0,0,0,31,5,9,0,0,0,0,0,0,43,0,16,0,0,3,0,0,0,4,155,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,3,79,0,0,2,0,0,0,0,284,0,0,0,71,19,0,0,0,0,0,0,0,0,0,0,204,0,1442,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,177,0,0,0,0,0,8,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0
10317.000042648,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,77,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,36,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,125,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000041305,0,0,125,0,588,0,0,112,0,0,0,0,51,15,0,0,0,0,0,0,0,0,0,0,0,0,9826,318,0,3,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,37,0,3,0,0,26,0,0,0,480,536,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5828,9,0,0,45,0,0,0,0,0,0,0,3,0,0,0,0,827,0,0,0,4,0,0,0,249,0,0,29,18,298,0,0,0,2,0,0,0,0,0,0,323,0,6907,0,0,0,0,0,0,0,0,2,1,177,0,0,0,0,0,0,1539,0,0,2,0,0,27,0,0,0,0,83,0,0,0,6,0,0,0,0,0,0,0
10317.000006757,0,0,38,0,77,0,0,74,0,0,0,0,42,44,0,0,0,0,3,0,7,11,0,0,0,0,1492,262,0,0,2,0,0,0,0,14,3,0,307,0,0,0,0,0,0,0,0,31,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,2,0,0,1,0,35,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,679,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,968,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,137,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000020350,0,0,0,0,4335,6,0,172,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,15099,0,0,1059,0,0,0,0,0,13,813,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,0,0,0,0,0,0,0,1859,0,0,16,0,0,0,0,875,114,0,0,0,0,18,5,0,0,0,6,0,0,0,0,13965,30,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,0,0,12,0,0,0,443,0,0,130,2,379,0,4,0,0,0,0,0,0,0,0,826,0,35498,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,2414,0,0,4,0,0,346,0,0,0,0,0,0,0,0,18,0,0,0,3,0,0,0
10317.000029266,0,0,0,0,266,2,0,178,0,0,0,0,43,51,0,0,0,0,0,0,0,0,0,0,0,0,7500,512,0,4,0,0,0,0,0,575,16,0,504,24,0,0,0,0,0,0,0,36,0,222,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,104,0,27,0,0,27,0,0,0,7,239,88,0,0,0,0,0,0,0,0,525,0,0,0,0,0,5538,0,0,0,237,0,0,0,0,0,0,0,0,0,4,0,0,319,0,0,0,0,0,0,0,530,0,0,0,40,8,0,0,0,0,0,0,0,0,0,0,1221,0,6073,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2997,0,0,64,0,0,25,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
10317.000031502,0,0,21,0,693,0,0,0,0,0,2,0,34,11,0,0,0,0,0,0,0,0,0,0,0,0,5607,28,0,3,0,0,0,0,0,215,56,0,0,4,0,0,0,0,0,0,0,434,0,58,0,0,0,0,2,0,0,0,0,0,0,0,54,3,95,0,0,0,0,0,0,52,0,0,0,0,31,0,0,0,0,201,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4462,7,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,270,0,0,253,5,146,0,0,0,0,0,0,0,0,0,0,794,0,2005,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,1218,0,0,42,0,0,55,4,0,0,0,42,0,0,0,5,0,0,0,0,0,0,0
10317.000009419,0,0,44,2,101,0,0,0,0,3,0,0,7,4,0,0,0,0,0,0,2,0,0,0,0,0,939,86,0,3,0,0,0,0,0,365,3,35,0,12,0,0,0,12,8,0,0,75,0,96,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,0,0,0,49,0,0,5,0,0,0,0,0,0,0,770,0,15,0,0,0,0,0,0,0,280,0,0,0,60,3,0,2,0,763,0,0,0,0,0,0,61,0,513,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3,0,0,0,0,44,0,0,0,0,0,2,0,0,0,0,38
10317.000047810,0,0,21,0,73,0,0,25,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014,19,0,4,0,0,0,0,0,9,7,0,44,0,0,0,0,0,0,0,0,109,0,516,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,398,3,35,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1189,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,26,0,656,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,0,0,7,0,0,11,0,0,0,0,12,0,5,0,2,0,0,0,0,0,0,0
10317.000050207,0,0,0,2,1315,0,0,0,0,0,3,0,14,111,0,0,0,0,0,0,0,0,0,0,0,0,10980,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,38,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,43,0,0,7,0,271,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6075,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,2,0,0,0,1077,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,171,0,2076,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,799,0,0,0,0,0,173,0,0,0,0,163,0,0,0,4,0,0,0,0,0,0,0
10317.000067694,0,0,156,0,591,0,0,140,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,1808,18,0,25,0,0,0,14,0,12,5,0,36,0,0,0,0,0,0,2,0,59,0,875,0,0,0,0,2,0,0,0,0,0,0,0,17,0,3,0,12,0,0,0,0,2,0,8,0,0,2,0,0,0,10,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,704,0,0,0,18,0,0,0,0,0,0,0,0,0,3,1151,2,231,0,0,0,0,0,0,0,227,3,0,0,55,3,11,8,0,0,0,0,0,0,0,0,325,0,748,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,220,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
10317.000002444,0,0,159,0,118,0,0,103,0,0,0,0,59,15,0,0,0,0,0,0,0,0,0,0,0,0,3836,47,0,341,0,0,0,0,0,88,59,45,0,2,0,0,0,0,0,2,0,293,0,71,0,0,0,0,9,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,116,0,0,0,0,10,0,0,0,0,230,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3171,0,0,0,60,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,402,0,0,0,23,14,0,12,0,0,0,0,0,0,0,0,579,0,4029,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,438,0,0,2,0,0,44,6,0,0,0,52,0,0,0,3,0,0,0,0,0,0,0
10317.000041644,0,0,111,3,1122,0,0,3,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,6758,0,0,41,0,0,0,0,0,0,146,0,0,3,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,26,0,718,0,0,3,0,0,0,16,171,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,0,0,0,39,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,91,0,0,29,23,63,0,0,0,0,0,0,0,0,0,0,309,0,2743,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,776,0,0,9,0,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000014587,0,0,5,0,141,0,0,20,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1076,17,0,0,0,0,0,0,0,21,7,0,259,0,3,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,27,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,683,0,0,0,24,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,51,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,360,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10317.000032859,0,0,38,0,120,0,0,14,0,0,0,0,13,6,0,0,0,0,0,0,0,0,1,0,0,0,3329,0,0,0,0,0,0,0,0,59,8,0,0,19,0,0,0,0,0,1,0,111,0,262,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1407,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,29,0,0,0,0,0,0,0,221,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,132,0,1053,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,30,0,0,2,0,0,12,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
10317.000002878,0,0,29,0,148,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1864,0,0,0,0,0,0,0,0,102,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,119,3,4,0,0,0,0,0,0,0,0,54,0,0,0,0,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,52,158,10,0,0,0,0,0,0,0,0,0,0,52,0,791,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
